"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mb1081",934.279882178078,-1.01585214690189,0.169935083440148,-0.093283544403998,0.925678304738258,1
"Mb0526",3867.83683768324,-1.01459631676541,0.125746170527364,-0.116077624504956,0.907591021981825,1
"Mb2134C",7393.68827402971,-1.0119854275529,0.0975292109947892,-0.12289064405063,0.902193694434569,1
"Mb3785C",2992.23165167971,-1.00819207995922,0.101346909046453,-0.0808320651936374,0.935575507160576,1
"Mb0566C",1322.54232826612,-1.00708554565523,0.119503075241863,-0.0592917432534155,0.952719737475715,1
"Mb0073",3561.72162981263,-1.0052534112016,0.100734656315749,-0.0521509815363893,0.958408390811057,1
"Mb0065",5304.78400547345,-1.00501337194827,0.114723521551847,-0.0436995995281151,0.965143858443658,1
"Mb3368C",1828.56259150855,-0.996452814723741,0.0990308356275059,0,1,1
"Mb3413C",1018.15080797829,-0.995846196133174,0.121796616646193,0,1,1
"Mb3813",751.601052543982,-0.99370665119738,0.150859851178005,0,1,1
"Mb3002C",3197.98170526001,-0.993647441498359,0.106044579381042,0,1,1
"Mb2447C",221.548146057001,-0.991327665653298,0.159580350683203,0,1,1
"Mb1096C",568.853026609527,-0.991006601968338,0.183031969058134,0,1,1
"Mb1701C",69.1323767650007,-0.990458532634118,0.280679659272697,0,1,1
"Mb2542",1531.86321751272,-0.987705098376343,0.122892128260661,0,1,1
"Mb2857C",185.007544417302,-0.986374559920051,0.174598763681829,0,1,1
"Mb2586C",6103.84606823529,-0.986108341672806,0.0982955098569077,0,1,1
"Mb3673",1024.23210801773,-0.98311302902789,0.12318359098602,0,1,1
"Mb0005",26707.2695890772,-0.98178639319397,0.114323653126248,0,1,1
"Mb2812C",7500.13532020265,-0.980913632567957,0.11495820626597,0,1,1
"Mb1614C",320.22655738675,-0.977028746682372,0.159712794773023,0,1,1
"Mb3460C",623.273110758413,-0.976925338844903,0.118730271647306,0,1,1
"Mb3933C",451.591126879657,-0.975483415257335,0.125568042312982,0,1,1
"Mb3433",3103.50860590207,-0.969077332275844,0.162633974905609,0,1,1
"Mb0187C",1468.73431120897,-0.968342808080144,0.107227416409579,0,1,1
"Mb0841",4205.56191919994,-0.967591233276092,0.0906428096272033,0,1,1
"Mb3561C",1808.13350698188,-0.963514572928667,0.170410971265973,0,1,1
"Mb0541",6589.8022599202,-0.962731171019694,0.141434432265826,0,1,1
"Mb3208",316.171714213574,-0.962332853706018,0.213958548713225,0,1,1
"BQ2027_GLUU",5.10954848084679,-0.960786739686364,0.994088215397936,0,1,1
"Mb0956C",21574.6011538731,-0.959342191094191,0.096556845679627,0,1,1
"Mb0343",3349.22351029792,-0.958653781350991,0.126770342337698,0,1,1
"Mb0666C",8213.24281878087,-0.957955078169508,0.152573710146345,0,1,1
"Mb3349C",1120.59202875668,-0.957588569903489,0.123119239848084,0,1,1
"Mb3405C",1902.03053922322,-0.956813008000191,0.15789289150227,0,1,1
"Mb0527",1830.94765339761,-0.956682326835502,0.161565783067347,0,1,1
"Mb3381",790.192914188306,-0.956154564139513,0.136244155493639,0,1,1
"Mb3372",3501.76658690373,-0.956147725604108,0.233800775185518,0,1,1
"Mb2832",569.684972436837,-0.956091243487456,0.149661319264343,0,1,1
"Mb1296",5939.97574485765,-0.955643470228815,0.127880596735051,0,1,1
"Mb1427",15051.7570676529,-0.954778370842002,0.0888438850161208,0,1,1
"Mb1426",9844.48412995035,-0.954483071809522,0.130081481413152,0,1,1
"Mb1125",21203.0863847965,-0.954241650703064,0.136392158199746,0,1,1
"Mb2448C",179.084046553448,-0.952033849711725,0.185724452106481,0,1,1
"Mb3122",2231.46928412299,-0.9514540221946,0.225184954614873,0,1,1
"Mb3724",263.702433245809,-0.951179829449993,0.170158734863174,0,1,1
"Mb1620",7178.55755602308,-0.951124383114531,0.0966467239117281,0,1,1
"Mb1863",9299.37512292731,-0.950670407186738,0.17828283097345,0,1,1
"Mb1728C",347.457773418217,-0.949462030137072,0.156935629271788,0,1,1
"Mb1900C",11999.7585899781,-0.949298152392012,0.153710412329808,0,1,1
"Mb0476",27361.4271158737,-0.948091130910204,0.163280300312286,0,1,1
"Mb2707C",1587.50204898776,-0.944072894173113,0.111594472936526,0,1,1
"Mb1362C",5183.95784195489,-0.943353938776309,0.0940548111358005,0,1,1
"Mb3712C",925.897389490819,-0.942270016331832,0.116128457864042,0,1,1
"Mb2770",1117.46795937221,-0.941874167632448,0.109093896797381,0,1,1
"Mb0555C",3567.40465851654,-0.941444596749284,0.14126448516004,0,1,1
"Mb3497C",255.888117701142,-0.939521045402666,0.167648961676529,0,1,1
"Mb2297C",127.259526253512,-0.936761689555361,0.266089664982463,0,1,1
"Mb2624C",2682.97129738534,-0.936681556155332,0.130494461561451,0,1,1
"Mb0227",3714.85814344536,-0.933930597925951,0.0897014565095247,0,1,1
"Mb1075C",3039.19107937272,-0.93233748358181,0.131547193182685,0,1,1
"Mb3427C",448.462454069075,-0.932040759594441,0.194919949212435,0,1,1
"Mb1889",745.234655322953,-0.932017341020243,0.176251403358643,0,1,1
"Mb2409C",3001.64874658365,-0.93168629242146,0.102802556216683,0,1,1
"Mb3495",509.008377478122,-0.929124660797299,0.143428863675229,0,1,1
"BQ2027_LEUW",58.3571442466156,-0.928893513633677,0.34141744068327,0,1,1
"Mb3160",434.82940550795,-0.928674381424223,0.182187509758832,0,1,1
"Mb2584C",3630.63310821475,-0.927506886682945,0.154317888046768,0,1,1
"Mb0523",7451.02374947156,-0.926166181648393,0.120492298073075,0,1,1
"Mb3613C",17732.3728069035,-0.926049701606509,0.145972431761622,0,1,1
"Mb3831C",17033.3180979651,-0.925183118283047,0.11279295326904,0,1,1
"Mb0994",4962.9580480785,-0.925087682611807,0.102856526778674,0,1,1
"Mb3414C",587.898249711036,-0.922658224451575,0.129546389053679,0,1,1
"Mb2585C",30262.1079358895,-0.920542891138627,0.0934607861181271,0,1,1
"Mb1709",407.822764780234,-0.919437522341345,0.16053679907336,0,1,1
"Mb3666C",546.048354556593,-0.919391593854869,0.158397886314665,0,1,1
"Mb1452",1907.03312223143,-0.919236329640208,0.109415746298306,0,1,1
"Mb3264C",2383.92653368806,-0.918802203713137,0.164645335400498,0,1,1
"Mb2738C",1030.49423399798,-0.918187328755225,0.119702454340603,0,1,1
"Mb2683C",70.1159414840436,-0.916438174657015,0.330472279913854,0,1,1
"Mb1070C",225.95046593303,-0.915548180577719,0.171892040962197,0,1,1
"Mb0871",343.644810117519,-0.913642450095527,0.203583106653995,0,1,1
"Mb0347",642.0253697618,-0.913216075116866,0.139772083063056,0,1,1
"Mb1450",6316.79968985074,-0.912263559562799,0.0925458845923929,0,1,1
"Mb2037",50.820139143151,-0.91147573792349,0.329743510805615,0,1,1
"Mb0793",4700.56157499438,-0.911397457868469,0.0965387955883296,0,1,1
"Mb2581C",861.705520679969,-0.910969875591935,0.141863148069815,0,1,1
"Mb3871",32299.1006726638,-0.90691152853306,0.242622224298187,0,1,1
"Mb0855",1109.70213066596,-0.905188602197847,0.167296468099779,0,1,1
"Mb2756C",9447.48896978974,-0.904693467391657,0.142369398766482,0,1,1
"Mb2073C",6020.32565247051,-0.904524831134424,0.111330556583471,0,1,1
"Mb1326",6787.96181821855,-0.903995937595733,0.130850387270341,0,1,1
"Mb1151C",46.0837258657906,-0.903768602256687,0.324230039774007,0,1,1
"Mb3874",634.917145454824,-0.902857683155159,0.124837411974086,0,1,1
"Mb3737",7534.54919664805,-0.901820635549016,0.0984134879114978,0,1,1
"Mb0799C",386.317343892856,-0.900638161857277,0.1750857509929,0,1,1
"Mb0921C",1869.28690430735,-0.900081077156449,0.165234680170009,0,1,1
"Mb2782C",391.343159680258,-0.8997768034284,0.159442589410389,0,1,1
"Mb2471C",32554.6042080091,-0.897745817254661,0.104980104761884,0,1,1
"Mb3857C",1796.80104358302,-0.896739568270121,0.11696673912428,0,1,1
"Mb0480C",316.537611661058,-0.894978535273333,0.170089251381243,0,1,1
"Mb0098C",327.083882705818,-0.894337224549118,0.180185089489112,0,1,1
"Mb1763C",208.057715501194,-0.892410569002465,0.219145737888579,0,1,1
"Mb1175",992.179506739069,-0.889006095112974,0.13898556740414,0,1,1
"Mb3148C",332.382516292551,-0.886278167332812,0.231255562792235,0,1,1
"Mb0835",1357.91572932362,-0.8850432200129,0.111648277329601,0,1,1
"Mb3033",780.333825355565,-0.884821363061445,0.168807878274281,0,1,1
"Mb3209",157.695325720674,-0.88468017797494,0.182853053539804,0,1,1
"Mb3297",2574.90137996886,-0.881978737093679,0.157643297328048,0,1,1
"Mb1731C",397.457878436655,-0.880597224959938,0.136387688405236,0,1,1
"Mb1224",15176.777106233,-0.879720878104363,0.160093171124917,0,1,1
"Mb1449",231.452735998503,-0.878714429378422,0.172370719029682,0,1,1
"BQ2027_THRU",52.5080618849165,-0.87809896922617,0.36574351321825,0,1,1
"Mb1759C",160.077639718062,-0.876380013139456,0.194132682577402,0,1,1
"Mb3550C",7209.90241042556,-0.876126142755867,0.0917583550679586,0,1,1
"Mb3163",7422.65712493557,-0.874973962667227,0.198846857432469,0,1,1
"Mb0143",932.298075154572,-0.874012333189926,0.146977463969631,0,1,1
"Mb0197",2270.15421672974,-0.867534302401721,0.130589460693252,0,1,1
"Mb0935",937.864551440936,-0.866614904491198,0.113996372841179,0,1,1
"Mb0369",910.266123609959,-0.865510509623899,0.133202176412777,0,1,1
"Mb0540",3479.1882704076,-0.865044960624316,0.184767477851556,0,1,1
"Mb2195",1993.52993606528,-0.86420761019297,0.0973631855691919,0,1,1
"Mb1063C",16.6676308363706,-0.863834016790073,0.486713658759976,0,1,1
"Mb0298",8440.00596436387,-0.863309496895534,0.124612231177958,0,1,1
"Mb2816C",4120.6088230137,-0.863305461490283,0.136133196461573,0,1,1
"Mb1659",8381.46244664492,-0.863265613094678,0.090258127966545,0,1,1
"Mb3578C",1008.12550195639,-0.863021605734902,0.146154367837452,0,1,1
"Mb3146",567.332797259942,-0.858436063777673,0.125229751508558,0,1,1
"Mb2818C",4141.68933349296,-0.856278108706774,0.109162876376771,0,1,1
"Mb2886C",6738.58331584066,-0.85525693033728,0.114715637216097,0,1,1
"BQ2027_SERU",20.0175281049856,-0.853469777116224,0.440341795999733,0,1,1
"Mb0389C",2453.28583766365,-0.852891099074401,0.113767824883281,0,1,1
"Mb1555C",40.2898797515744,-0.849720551007497,0.307771210312789,0,1,1
"Mb2027C",6690.33788588478,-0.849483265255523,0.264957977351858,0,1,1
"Mb2028C",5399.73732151049,-0.848173087367031,0.434896859581202,0,1,1
"Mb0709C",3736.51206050082,-0.847899682589147,0.11484528016924,0,1,1
"Mb0660",23887.0651341527,-0.847845287003339,0.110392288549294,0,1,1
"Mb3640C",11086.3867791309,-0.845686244324701,0.0898537564170668,0,1,1
"Mb2389C",4303.75534822337,-0.844735256718355,0.0977463832619281,0,1,1
"Mb1739",2317.62624558727,-0.843153400360357,0.137373766019547,0,1,1
"Mb3498C",205.079368445703,-0.841451969920182,0.194414867008763,0,1,1
"Mb1980",832.126758513045,-0.8400974325554,0.108152886224846,0,1,1
"Mb3294C",3872.12047230242,-0.839746866347244,0.106281676680821,0,1,1
"Mb1725",7750.18532293008,-0.839500702945171,0.0933310301221391,0,1,1
"Mb3164",6737.68909776452,-0.837303235676099,0.203859454172896,0,1,1
"Mb3250C",4973.86155487695,-0.8366263155401,0.0888049105738854,0,1,1
"Mb0299",8628.54638863923,-0.836372394009964,0.170458148330772,0,1,1
"Mb1744",449.813736045737,-0.836014322216553,0.143594211545693,0,1,1
"BQ2027_GLYV",8.39863383727806,-0.835572310699613,0.829207523225242,0,1,1
"Mb3298",9204.29644617822,-0.83329607400816,0.107425071571467,0,1,1
"Mb0665C",4504.63200832655,-0.832827184559846,0.15220995856113,0,1,1
"Mb2303C",256.575038726249,-0.827113448722485,0.233737930944967,0,1,1
"Mb0995",1328.06826082777,-0.824110698779751,0.106077112167407,0,1,1
"Mb2851C",1202.86632214121,-0.823792746985135,0.15448357979375,0,1,1
"Mb0537",9818.28905633877,-0.819006095333249,0.13235690858043,0,1,1
"Mb2955",35984.3147492842,-0.818943007501457,0.15692484142766,0,1,1
"Mb0932",4600.93114440159,-0.818821539418335,0.105598550955873,0,1,1
"Mb2353C",11416.5633358205,-0.817509266058338,0.127308754324771,0,1,1
"Mb2949C",1394.78317139513,-0.816377277021536,0.111933058122258,0,1,1
"Mb3668C",2175.96944465664,-0.815545219596065,0.09798452767623,0,1,1
"Mb3935C",35.1697777444784,-0.81538841669345,0.358263271650949,0,1,1
"Mb0191",2279.34851518241,-0.813930503122637,0.105941871835877,0,1,1
"Mb1158C",2939.55222423633,-0.813603940965794,0.142668770176003,0,1,1
"Mb2054C",1792.87425991878,-0.813408886712532,0.744072117477478,0,1,1
"Mb0524",16811.3422117721,-0.813220906635272,0.133802566138021,0,1,1
"Mb1109C",19012.8596121711,-0.813185894137022,0.120037379971965,0,1,1
"Mb1323C",58.926357872607,-0.812435130047085,0.269597602611886,0,1,1
"Mb2801C",3870.07898126749,-0.812186006232334,0.129918357552534,0,1,1
"Mb0924",137.487790164586,-0.812055564827636,0.233559170370601,0,1,1
"Mb0496",9336.73675076351,-0.811574181620576,0.11664591143053,0,1,1
"Mb2387C",3706.18933064051,-0.810257771452547,0.105173763311364,0,1,1
"Mb2569C",6574.47721005994,-0.80963979745947,0.179038833334514,0,1,1
"Mb0710C",1605.16359558383,-0.807715931349403,0.0974321130727917,0,1,1
"Mb3041",718.958265357025,-0.807515998541053,0.136089607850199,0,1,1
"Mb3378C",178.216215435646,-0.803932599583133,0.205252055330909,0,1,1
"Mb1327",7533.81797164846,-0.802513484090591,0.130767589051751,0,1,1
"Mb2876C",2227.17925869837,-0.802013258532925,0.0999795951058483,0,1,1
"Mb1322",54.9415934899188,-0.801922107728603,0.273340044348854,0,1,1
"Mb0500",6678.48598945582,-0.80057664984278,0.103287876045972,0,1,1
"Mb2334",320.641912063199,-0.800033711133369,0.153060108308433,0,1,1
"Mb0601",2725.28999393531,-0.799912672541004,0.122741482974562,0,1,1
"Mb0675C",231.924551191489,-0.799834889362228,0.19232343593698,0,1,1
"Mb0475",5224.45112587999,-0.796482915134324,0.124745065322956,0,1,1
"Mb3875A",47.4869476101466,-0.795972620248022,0.344879736741919,0,1,1
"Mb1815",416.112288616169,-0.795933019330214,0.144039178205228,0,1,1
"Mb1389C",356.397309001458,-0.794086033660222,0.160885246032177,0,1,1
"Mb1259C",705.650966195652,-0.791893195344625,0.151422564837549,0,1,1
"Mb0933",953.375942510542,-0.791057309570193,0.137761697293223,0,1,1
"Mb3559C",695.374459523394,-0.788941440652804,0.123060157038284,0,1,1
"Mb3638C",1619.67207779546,-0.786648990772392,0.132580036553345,0,1,1
"Mb0696C",1618.94656212843,-0.778208228052791,0.20384480005161,0,1,1
"Mb3247C",632.301430711284,-0.777235107092969,0.139169470876199,0,1,1
"Mb0885C",2666.4950778031,-0.776808134279395,0.0948546339261386,0,1,1
"Mb1842C",5395.47800688396,-0.776554964749378,0.213235766046082,0,1,1
"Mb0610",632.673127158581,-0.775449873076014,0.15385973924935,0,1,1
"Mb0483",2242.60844973147,-0.77418140384499,0.0927889369392499,0,1,1
"Mb2304",10.162497379386,-0.773284586296297,0.684305949549388,0,1,1
"Mb0831",7938.31289902009,-0.772569899300028,0.13400825405431,0,1,1
"Mb1332",7938.5843117367,-0.769995717476147,0.0936017903825769,0,1,1
"Mb3369C",4312.94177851993,-0.769369474581611,0.120446964319984,0,1,1
"Mb2831",325.23561339476,-0.768441515790195,0.183903036218082,0,1,1
"Mb0074",2139.60390008442,-0.767156393091724,0.0911627454812954,0,1,1
"Mb2199C",958.020369875157,-0.767070396841439,0.125343274344188,0,1,1
"Mb1008",6796.88599732714,-0.76646184509074,0.148112180611651,0,1,1
"Mb1545",475.214595096306,-0.766345563389161,0.222674633351712,0,1,1
"Mb2524C",4491.98958811561,-0.766259127220969,0.129991622310482,0,1,1
"Mb0538",2472.228912889,-0.765512374863767,0.133279866110753,0,1,1
"Mb3434",8252.37579905975,-0.763917239049726,0.155506738046651,0,1,1
"Mb1564",601.318038798696,-0.763707558240634,0.170264735130125,0,1,1
"Mb0962C",1128.3629824187,-0.76247440107144,0.130265406951071,0,1,1
"Mb1621",7766.97351047066,-0.762249789468473,0.118003074928127,0,1,1
"Mb2078C",8800.97578680739,-0.761534797155827,0.160932285092768,0,1,1
"Mb3470C",732.539492652852,-0.761489742280056,0.127416268313947,0,1,1
"Mb2877C",5079.78663029959,-0.761343525809687,0.102926425670507,0,1,1
"Mb2572",225.248031851402,-0.761227214375087,0.20711036600737,0,1,1
"Mb0572",2304.63553934163,-0.761177346920345,0.108497138675286,0,1,1
"Mb1225",5987.44597361645,-0.759981155320616,0.107587637126733,0,1,1
"Mb1495",1838.33404515157,-0.758967407392093,0.231470607960582,0,1,1
"Mb3469C",2116.54665353196,-0.757224344860589,0.149052920352035,0,1,1
"Mb2038C",2269.63233487687,-0.756531164390677,0.102412604213709,0,1,1
"Mb3426C",426.149689458408,-0.755702282460085,0.237245413323773,0,1,1
"Mb1321C",1004.14323996516,-0.754800870731053,0.104811981612195,0,1,1
"Mb0246",917.202667850959,-0.753433904444925,0.146119302933216,0,1,1
"Mb0215",1002.71454393551,-0.752628496037531,0.114947759938546,0,1,1
"Mb0870",484.043963103375,-0.751658118583689,0.201921929280929,0,1,1
"Mb3932C",359.377920984094,-0.750699411418194,0.160963941325201,0,1,1
"Mb1835",77.9230795663417,-0.750203458137939,0.25794717932668,0,1,1
"Mb3238",9371.75783927251,-0.749912352941207,0.144566538992454,0,1,1
"Mb2136C",7006.86575150685,-0.749098886741198,0.0894340834183167,0,1,1
"Mb3246C",5843.00141401109,-0.748426352683178,0.106966103320721,0,1,1
"Mb2974C",30564.1098393328,-0.746391346888024,0.132378877096247,0,1,1
"Mb2943C",1045.66668673736,-0.745545471796688,0.162105406879089,0,1,1
"Mb2279C",440.444677566381,-0.745226073533932,0.138298175929372,0,1,1
"Mb1496",9797.09399779124,-0.744525763161666,0.226615980432661,0,1,1
"Mb1952C",201.403627884053,-0.743293700948931,0.219959006999858,0,1,1
"Mb2149",5732.92595399282,-0.743093145075596,0.0883941403142862,0,1,1
"Mb3605",800.526483008272,-0.742870544593787,0.151521399006134,0,1,1
"Mb1359",11254.7208199778,-0.739486508789408,0.0968074453853285,0,1,1
"Mb2359",74.8907745562772,-0.738109951859027,0.278562711721983,0,1,1
"Mb2399C",784.301084012773,-0.73747122658561,0.154059477774644,0,1,1
"Mb0368",2568.33043062261,-0.73621327706801,0.131245208649292,0,1,1
"Mb3954C",3145.5669154142,-0.736201260727966,0.149523945486885,0,1,1
"Mb2654C",13850.038139462,-0.736061019090909,0.138867310403671,0,1,1
"Mb2872C",2494.72347125972,-0.735532871516016,0.100712605132592,0,1,1
"Mb3014C",880.38082480748,-0.735236215707213,0.164031140119382,0,1,1
"Mb3430C",456.340122022846,-0.734811193784154,0.273807249867428,0,1,1
"Mb3099C",507.510071173453,-0.733743551332097,0.156011690772665,0,1,1
"Mb2548",5646.03656392787,-0.73328413801392,0.100167476994297,0,1,1
